id,sentence,dataSplit,casename,matched,ruleType
6540,피고인이 피해자에게 어떠한 피해 회복도 해주지 않았고 향후에도 피해 회복은 불가능해 보이는 점,train,사기,회복,상해
6543,피해회복이 이루어지지 아니한 점 등 불리한 정상,train,사기,회복,상해
6549,피해자들의 피해가 완전히 회복되지 않은 점,train,사기,회복,상해
6549,600만 원을 지급하였으나 잔금이 부족해져서 계약이 파기되었는바 피고인의 고의가 미필적이었던 것으로 보이는 점,train,사기,지급,상해
6553,선고기일 전에 피고인이 피해 회복을 위해 피해자에게 2,train,사기,회복,상해
6555,○ 피해자가 입은 손해는 일부 회복되었다.,train,사기,회복,상해
6557,대부분의 피해가 회복되지 아니하여 엄히 처벌함이 마땅하나,train,사기,회복,상해
6558,피해 금액이 상당함에도 피해 회복이 이루어지지 않은 점,train,사기,회복,상해
6559,피해회복이 전혀 이루어지지 않은 점을 비롯하여,train,사기,회복,상해
6560,피해금액이 상당히 크고 피해가 전혀 회복되지 않았는바,train,사기,회복,상해
6564,피고인이 피해자에게 아무런 피해 회복을 해주지 않은 점,train,사기,회복,상해
6565,상당한 시간이 흘렀음에도 극히 일부 금액 외에 피해 회복 조치 없는 점,train,사기,회복,상해
6566,그 회복은 어려워 보인다.,train,사기,회복,상해
6567,그러나 피고인이 채무초과의 상태에서 사업을 제대로 진행할 만한 여건을 갖추고 있지 않았음에도 피해자들을 기망하여 금원을 지급받았고,train,사기,지급,상해
6567,피해액수의 합계가 2억 원을 상회하고 있음에도 그 피해가 거의 회복되지 않고 있으므로,train,사기,회복,상해
6575,피해 회복된 바 없는 점 등을 고려하면 피고인에 대한 엄벌이 불가피하다.,train,사기,회복,상해
6578,- 특별감경인자 : 처벌불원 또는 상당 부분 피해회복된 경우,train,사기,회복,상해
6585,피고인의 경제적 형편을 고려할 때 피해 회복은 사실상 불가능해 보인다.,train,사기,회복,상해
6586,현재까지 피해회복이 이루어지지 않은 점,train,사기,회복,상해
6590,네 몫 100만 원을 포함하여 매월 200만 원씩 내가 책임지고 불입하여 적금에 가입한 다음,train,사기,책임,상해
6590,그러나 사실 피고인은 피해자로부터 매월 100만 원씩 보험료를 지급받더라도 만기까지 불입하여 피해자에게 반환할 의사나 능력이 없었다.,train,사기,지급,상해
6590,"이 법정 등에서는 '피고인과 함께 월 100만 원씩 피고인 명의로 합계 200만 원을 납입하기로 한 보험계약이 체결된 날은 ""2014. 4. 12.""이고 그 4월경부터 피고인에게 100만 원씩 지급하였다'라는 취지로 진술하기도 한 점 등에 비추어 검사가 제출한 증거만으로는 이 부분 공소사실 기재와 같이 피고인이 2014. 6. 초순경 피해자를 기망하였다는 점이 합리적 의심을 배제할 정도로 증명되었다고 보기 어렵다.",train,사기,지급,상해
6593,○ 불리한 정상 : 아직까지 피해회복을 전혀 하지 못하였고,train,사기,회복,상해
6599,피해회복이 이루어지지 못한 점 등과 그 밖에 피고인의 연령,train,사기,회복,상해
6600,피해가 회복되지도 않았다.,train,사기,회복,상해
6604,피고인이 사기 범행을 저지르고 피해 회복을 하지 못하고 있는 점,train,사기,회복,상해
6605,피고인은 자신이 운영하던 사업체와 관련된 권리를 피해자 측에 양도하고 일부 금액을 반환하는 등 피해 회복을 위하여 나름의 노력을 하여 원금을 기준으로 하면 반 이상의 금액이 반환된 것으로 보인다.,train,사기,회복,상해
6608,피해자들의 피해가 거의 회복되지 않은 점,train,사기,회복,상해
6610,실질적인 피해 회복을 위한 노력도 한 것으로 보이지 않는 점 등을 비롯한 제반사정을 고려하여 주문과 같이 형을 정한다.,train,사기,회복,상해
6612,현재까지 피해 회복이 전부 이루어지지 않았고 이로 인해 피해자가 입은 물질적·정신적 피해 등을 고려할 때,train,사기,회복,상해
6620,피해 회복 의사는 있었으나 피해자와 연락이 닿지 않았다.,train,사기,회복,상해
6625,그럼에도 피고인은 수사기관에서부터 자신의 범행을 부인하고 오로지 법적 책임을 면하는 데에 급급한 태도로 일관하고 있는바,train,사기,책임,상해
6626,피해 회복이 전혀 이루어지지 않았다.,train,사기,회복,상해
6627,피해자들의 피해가 어느 정도 회복되었고,train,사기,회복,상해
6630,판시 피해금액 및 피해가 회복되지 아니한 점,train,사기,회복,상해
6631,피해자는 '피고인에게 이 사건으로 인한 민형사상 책임을 묻지 않겠다'는 취지의 고소취소장을 작성하여 수사기관에 제출한 점(증거기록 제75쪽,train,사기,책임,상해
6632,피고인이 현재까지 제대로 된 피해회복 조치를 취하지 않고 있다.,train,사기,회복,상해
6633,피해가 전부 회복된 점,train,사기,회복,상해
6639,고율의 이자약정에 따라 그동안 상당히 많은 금액이 지급되어 온 것으로 보이는 점,train,사기,지급,상해
6640,피고인이 여태 피해자의 피해를 회복해 주지 않은 점,train,사기,회복,상해
6642,피해회복을 위하여 노력한 사정이 전혀 보이지 않는다.,train,사기,회복,상해
6643,우리 사회에 만연한 인사청탁에 대한 연결고리를 단절하고 그 신뢰를 회복할 필요성이 있다는 점에서 피고인을 엄하게 처벌할 필요가 있다.,train,사기,회복,상해
6644,피해자가 입은 피해 회복을 위해 노력하여 피해액 전액을 변제하였고,train,사기,회복,상해
6645,피해회복도 되지 않았다.,train,사기,회복,상해
6653,피해가 회복되지 않았으나,train,사기,회복,상해
6653,수단과 결과(피해액 및 회복정도),train,사기,회복,상해
6654,피해금액이 상당하고 이에 대한 피해회복이 이루어지지 않은 점,train,사기,회복,상해
6656,피해 회복이 되지 않은 점,train,사기,회복,상해
6656,피고인의 건강상태를 고려하고 피고인에게 피해 회복의 기회를 주기 위하여 법정구속은 하지 아니한다.,train,사기,회복,상해
6662,피해자들로부터 편취한 돈도 적지 아니함에도 이 법정에 이르기까지 납득할 수 없는 변명으로 일관하면서 자신의 책임을 타인에게 전가하고 있고,train,사기,책임,상해
6664,○ 불리한 정상: 범행일로부터 2년 이상 지난 현재까지 피해회복이 거의 이루어지지 않았다.,train,사기,회복,상해
6665,피고인에게 피해 회복의 기회를 주기 위하여 법정구속은 하지 아니 한다.,train,사기,회복,상해
6667,회복 여부(피해금 중 일부만이 회복된 것으로 보인다),train,사기,회복,상해
6671,피고인의 경제적 사정이 어려워진 후로는 신용회복위원회에 개인채무조정을 신청하여 현재 그 채무조정안에 따라 금융기관에 정해진 원리금을 변제하고 있는 점,train,사기,회복,상해
6673,630만 원 상당으로 적지 않음에도 할부금 1회분 약 66만 원만을 납부하였을 뿐 피해가 전혀 회복되지 않았다.,train,사기,회복,상해
6676,이 사건 범행으로 피해자 G이 극심한 경제적 고통을 겪고 있음에도 피고인은 위 피해자의 피해 회복을 위하여 별다른 노력을 기울이지 않고 있다.,train,사기,회복,상해
6678,나머지는 정기적으로 지급받기를 원하며,train,사기,지급,상해
6687,피고인이 피해자에게 1억 원에 대한 이자조로 일부 금원을 지급한 점 등을 피고인에게 유리한 정상으로 고려하고,train,사기,지급,상해
6688,피해 회복이 전혀 되지 않았고,train,사기,회복,상해
6691,피고인이 범행을 부인하면서 피해 회복을 위해 별다른 노력을 한 사실이 없는 등 범행 후의 정황이 좋지 않다.,train,사기,회복,상해
6693,900만 원을 지급하여 피해회복이 상당부분 이루어진 점 등 그 밖에 피고인의 연령,train,사기,지급,상해
6695,- 일반긍정사유: 일부 피해 회복,train,사기,회복,상해
6695,진지한 피해 회복 노력,train,사기,회복,상해
6696,이 중 500만 원은 2020. 5. 28. 지급,train,사기,지급,상해
6697,000만 원으로 적지 않고 피해가 일부만 회복되었다.,train,사기,회복,상해
6698,수사 과정에서 피해 회복이 모두 이루어진 점,train,사기,회복,상해
6700,건축 자금도 모두 다른 사람으로부터 조달하여 건물을 신축하고 있었으므로 애초부터 공사대금 등의 채무에 관하여 지급불능에 이를 가능성이 매우 높은 상황이었음에도 불구하고 별다른 문제없이 피해자에게 고수익을 보장해 줄 것처럼 피해자를 기망하여 5,train,사기,지급,상해
6700,피해가 모두 회복되었고 피해자가 피고인에 대한 처벌을 바라지 아니하는 점을 피고인에게 유리한 정상으로 참작하고,train,사기,회복,상해
6701,리스대금이 일부 지급되었다.,train,사기,지급,상해
6703,먼저 확정된 판결과 동시에 형을 선고하였을 경우의 형평성도 감안해야 한다.,train,사기,먼저,상해
6703,결국 2억 원이 넘는 피해가 전혀 회복되지 않았다.,train,사기,회복,상해
6706,다수의 피해자를 양산하며 피해 회복도 쉽지 않은 범행임을 고려할 때 엄정한 처벌이 불가피하다.,train,사기,회복,상해
6706,937만 원에 이르고 피해가 전혀 회복되지 않았다.,train,사기,회복,상해
6709,[특별감경인자] 상당 피해 회복,train,사기,회복,상해
6712,범죄 속성상 피해 회복이 쉽지 않을 뿐만 아니라,train,사기,회복,상해
6714,피고인이 편취금액 중 일부를 변제하였고 피해자도 피해회복을 전제로 피고인에 대한 처벌의사를 철회한 점,train,사기,회복,상해
6715,피해 회복되지 않은 점,train,사기,회복,상해
6716,피해자의 피해가 회복되지 않았고,train,사기,회복,상해
6716,정당한 사유 없이 공판기일에 출석하지 않고 도망한 점 등 불리한 정상과 피고인이 피해자에게 이자 등의 명목으로 일부 금액을 지급한 점 (피해자는 법정에서 피고인으로부터 900만 원을 지급받았다고 진술),train,사기,지급,상해
6718,피해회복을 위해 노력한 사정도 찾아볼 수 없는바,train,사기,회복,상해
6722,피고인이 담당한 역할은 범행이익의 실현에 필수적인 것으로 그 책임이 무거운 점,train,사기,책임,상해
6722,피해자들에게 피해가 회복되지 않은 점 등과 피고인의 연령,train,사기,회복,상해
6725,따라서 피고인은 그 책임에 상응하는 처벌을 피할 수 없다.,train,사기,책임,상해
6725,피고인이 피해자에게 일부 금원을 지급한 점,train,사기,지급,상해
6729,보이스피싱 범죄는 범행수법이 치밀하고 조직적이어서 단속이 어렵고 피해 범위가 무차별적일 뿐만 아니라 피해 회복 또한 용이하지 않은 특성이 있어 그 사회적 해악이 매우 크므로 엄히 처벌할 필요가 있다.,train,사기,회복,상해
6729,이 사건 범행으로 인한 피해자들의 피해가 회복되지 않았다.,train,사기,회복,상해
6741,○ 불리한 정상 : 실질적인 피해회복이 이루어지지 아니한 점,train,사기,회복,상해
6741,320만 원 가량)를 지급하기로 한 점,train,사기,지급,상해
6743,가장 많은 돈을 편취당한 피해자 D이 입은 피해가 회복되었다고 볼 만한 자료가 없고,train,사기,회복,상해
6746,피해가 전혀 회복되지 않았다.,train,사기,회복,상해
6747,범행일로부터 오랜 기간이 지났음에도 온전한 피해회복이 이루어지지 않고 있는 점,train,사기,회복,상해
6747,000만 원에 대해서는 피해회복이 이루어진 점,train,사기,회복,상해
6751,피해회복이 전혀 이루어지지 않은 점,train,사기,회복,상해
6751,그 대출금을 모두 개인적인 용도로 사용하였음에도[피고인은 경찰에서 이를 모두 인정하였다(수사기록 제170면). 뿐만 아니라 이 사건은 피고인이 대출을 받은 이후 성명불상자에게 약속한 수수료를 지급하지 않자 성명불상자가 직접 범죄사실을 관계기관에 제보하여 수사가 진행된 것으로 보인다(수사기록 제96,train,사기,지급,상해
6752,피고인은 오랜 기간 피해자에게 발생한 피해를 회복하지 못하였다.,train,사기,회복,상해
6752,피고인은 배우자와 아직 어린 자녀들을 부양할 책임이 있다는 취지로 진술하고 있다.,train,사기,책임,상해
6755,000만 원을 계좌이체로 지급하고,train,사기,지급,상해
6760,피해회복이 이루어지지 아니하여 피고인에 대하여 그 죄책에 상응하는 엄한 처벌이 불가피하다.,train,사기,회복,상해
6761,900만 원이나 피해 회복 전혀 되지 않았다.,train,사기,회복,상해
6767,○ 유리한 정상 : 별지 범죄일람표 순번 제4번 기재 피해가 회복되었다.,train,사기,회복,상해
6770,피고인의 범행으로 인한 피해자의 피해가 거의 회복되지 않았다.,train,사기,회복,상해
6772,상당부분 피해회복이 이루어지지 않았고 피해자가 피고인의 처벌을 원하고 있는 점,train,사기,회복,상해
6774,그러나 앞서 살핀 피고인의 전력에 비추어 볼 때 검찰이 약식기소하면서 책정한 벌금액 400만 원은 피고인의 책임에 상응한다고 보기 어려워 판시 주문 기재와 같이 벌금액을 500만 원으로 정하여 주문과 같이 판결한다.,train,사기,책임,상해
6775,[특별양형인자] 감경요소: 처벌불원 또는 실질적 피해 회복(공탁 포함),train,사기,회복,상해
6775,800만 원을 지급함으로써 피해자의 피해가 거의 회복된 것으로 보이는 점,train,사기,지급,상해
6778,기소 이후에도 피고인이 피해회복을 위해 노력할 시간을 충분히 부여하였으나,train,사기,회복,상해
6778,000만 원만 실제로 지급하였을 뿐이다.,train,사기,지급,상해
6778,000만 원을 지급받은 후 나머지 2억 원에 대한 지급약속을 믿고 처벌불원의 의사를 표시하였으나,train,사기,지급,상해
6778,약속한 기일까지 나머지 2억 원은 지급하지 아니하였고,train,사기,지급,상해
6778,회복되지 아니한 채 남아 있는 피해가 원금만도 2억 원에 육박하는 큰 금액이다.,train,사기,회복,상해
6778,선순위담보 등이 많아 실질적인 피해회복과는 거리가 멀다.,train,사기,회복,상해
6782,공범이 피해자에게 피해 변제 명목으로 일부 금원을 지급하여 다소나마 피해가 회복이 된 점은 유리한 정상이라고 할 것이나,train,사기,지급,상해
6784,000원을 지급한 점,train,사기,지급,상해
6786,피고인이 피해자들에게 아무런 피해 회복을 해주지 않은 점 등 불리한 사정이 더 많다.,train,사기,회복,상해
6788,000만 원을 선금으로 지급하고,train,사기,지급,상해
6788,700만 원을 지급하였다.,train,사기,지급,상해
6790,피해 회복이 이루어지지 않았다.,train,사기,회복,상해
6793,편취금액이 3억 원을 초과하여 거액임에도 피해회복이 상당 부분 이루어지지 않았고,train,사기,회복,상해
6794,000만 원을 수령할 당시 작성한 공정증서에서 약정한 돈을 모두 지급하였고 피해자는 민·형사상 책임을 묻지 않기로 한 점,train,사기,지급,상해
6795,현재까지 피해 회복된 부분이 없는 것으로 보이는 점 등은 불리한 정상이고,train,사기,회복,상해
6795,피해 회복을 위해 일부 노력한 정황이 있는 점 등은 유리한 정상이다.,train,사기,회복,상해
6796,000만 원을 지급한 것처럼 기재되어 있으나,train,사기,지급,상해
6796,000만 원의 지급을 보증한다는 취지에 불과하고,train,사기,지급,상해
6796,000만 원만을 지급하였을 뿐이다) 등을 불리한 사정으로,train,사기,지급,상해
6797,범행을 인정하고 있고 상당한 액수의 피해가 회복된 점,train,사기,회복,상해
6804,피고인이 범행을 인정하고 피해 회복을 다짐하고 있는 점,train,사기,회복,상해
6810,피해자들에게 편취한 금원을 모두 반환하여 피해가 회복된 점을 피고인에게 유리한 정상으로 참작하고,train,사기,회복,상해
6812,피해자에게 상당한 피해를 입혔고 현재까지 피해가 대부분 회복되지 않음,train,사기,회복,상해
6816,피해자에게 담보로 제공하기로 한 J 아우디 A6승용차(이하 '아우디 차량'이라고 한다)는 월 이용료를 지급하기로 하고 F렌트카로부터 렌트한 것일 뿐 아우디 차량의 구입 할부금을 납부하여 할부금 완납 시 그 소유권을 취득하기로 약정한,train,사기,지급,상해
6816,다) 그런데 이 사건 무렵 피고인은 렌터카 사업 등을 구상하며 사무실을 임차한 상태였으나 렌터카를 인수할 자금은 물론 그 사무실 임대료를 지급할 돈도 구하지 못할 정도로 경제적으로 어려움을 겪고 있었다.,train,사기,지급,상해
6816,피해자는 '2016. 10.경부터 피고인에 고용되어 위 사무실에 거의 매일 출근하여 렌터카 영업직 직원으로 일하였고 2017. 1.경 이후 피고인으로부터 급여를 지급받지 못하였다(영업실적도 없었다).'고 진술하고 있으므로,train,사기,지급,상해
6816,피고인은 위 차용일 이후부터 2018. 8. 21.까지 피해자에게 이자 명목의 돈은 꾸준히 지급해왔던 것으로 보인다).,train,사기,지급,상해
6818,피고인은 피해자들의 피해를 회복하였고,train,사기,회복,상해
6821,○ 불리한 정상 : 피고인은 피해자에게 피해회복을 하지 않았다.,train,사기,회복,상해
6825,인적 신뢰관계를 이용한 범행으로 현재까지 피해가 회복되지 않았다.,train,사기,회복,상해
6828,범행 후 상당한 기간이 지났음에도 피해 회복이 이루어지지 않았고,train,사기,회복,상해
6830,- 피해자 M 주식회사가 천공기에 대한 경매를 진행하여 피해를 일부 회복한 외에는 피해 회복이 이루어지지 않은 것으로 보인다.,train,사기,회복,상해
6832,피고인은 사업 투자금이 필요한 피해자를 기망하여 투자 수수료 명목으로 2억 원을 지급받아 채무변제,train,사기,지급,상해
6834,범인의 검거가 용이하지 아니하여 피해회복도 쉽지 않아 그 사회적ㆍ경제적 폐해가 심각하다.,train,사기,회복,상해
6834,게다가 이 사건 범행으로 인한 피해자가 다수이고 피해 금액이 상당한데도 그 피해 회복이 거의 이루어지지 않고 있다.,train,사기,회복,상해
6835,피고인은 피해자에 대하여 약 900만 원을 지급한 것 이외에 제대로 된 피해회복을 하지 못하고 있다.,train,사기,지급,상해
6835,피해자에 대하여 피해회복을 위하여 노력하겠다고 다짐하고 있다.,train,사기,회복,상해
6836,피해 회복이 이루어지지,train,사기,회복,상해
6836,D라는 상호로 거래를 하면서도 상당한 금액의 대금을 지급한 점(다만 위에서 보듯이 종전 유류대금채무의 변제에 충당되었다) 등을 참작하고,train,사기,지급,상해
6837,피해 회복을 위한 진지한 노력,train,사기,회복,상해
6837,범행일로부터 4년 이상 지났는데도 피해 대부분이 회복되지 않은 점,train,사기,회복,상해
6838,피해금액이 5억원 가량이됨에도 피고인이 2012. 11. 30. 회사를 폐업한 이후 피해회복을 위하여 별다른 노력을 기울이지 않고 있는 점 등을 고려),train,사기,회복,상해
6841,피고인의 범행으로 입은 피해자의 피해가 큼에도 대부분의 피해가 회복되지 않은 점,train,사기,회복,상해
6841,피해자 측에게도 피해 확대의 책임이 없지 않은 점을 피고인에 대한 유리한 정상으로 참작하고,train,사기,책임,상해
6841,나. 피고인은 2016. 7. 4. D부동산 사무실에서 피해자에게 '관리비를 지급하지 못해서 전기와 수도를 끊겠다고 한다.,train,사기,지급,상해
6842,[특별양형인자] 감경요소: 상당부분 피해 회복된 경우,train,사기,회복,상해
6848,편취액이 6천만 원에 이르고 피고인이 편취한 임대차보증금을 반환하지 않아 피해자는 신용대출을 받아 임대보증금 대출금을 변제한 후 신용대출이자를 지속적으로 지급하는 등 극심한 고통을 당한 점,train,사기,지급,상해
6853,피고인이 D을 실질적으로 운영하면서 금원을 편취하였음에도 수사과정에서 일시 타인들에게 책임을 떠넘기기도 한 정황 등이 불량한 점 등 및 그 밖에 피고인의 나이,train,사기,책임,상해
6855,-피해금액이 큰 반면 피해가 회복되지도 아니하였다.,train,사기,회복,상해
6860,300만 원을 지급하는 등 피해 대부분이 회복된 점,train,사기,지급,상해
6862,피해자가 입은 피해는 대부분 회복되지 않았다.,train,사기,회복,상해
6863,피해회복이 되지 않았다는 점은 불리한 정상이지만,train,사기,회복,상해
6863,두 딸을 부양해야 할 책임이 있는 점 등을 유리한 정상으로 삼고,train,사기,책임,상해
6864,편취한 돈으로 일부 이자를 지급하는 방법으로 상당한 기간 동안 합계 약 5,train,사기,지급,상해
6865,공소제기 이래 현재까지 별다른 피해회복이 이루어진 바도 없다.,train,사기,회복,상해
6865,피해회복의 기회를 부여하기 위해 법정구속은 하지 않는다.,train,사기,회복,상해
6865,P이 B으로부터 돈을 지급받았다고 하여 이를 피고인이 직접 재물의 교부를 받은 경우와 동일하게 평가할 수는 없다.,train,사기,지급,상해
6865,지급내역에 대한 객관적인 자료가 남지 않는 상황에서 차용증이나 영수증 등 어떠한 증빙자료도 받지 않았다는 K의 주장은 쉽게 받아들이기 어렵다.,train,사기,지급,상해
6866,피고인은 정상적으로 계약을 이행하다가 피해자들이 추가적인 중도금을 지급하지 아니하여 결국 계약이 진행되지 아니한 것이라고 변소하나,train,사기,지급,상해
6866,더군다나 피고인인 이와 같이 피해가 발생한 이후에도 그 책임을 피해자들에게 미루면서 피해금원을 변제하려고 하지 아니하였고,train,사기,책임,상해
6866,수사기관과 법정에서도 그 책임은 피해자들에게 있다는 태도를 유지하였다.,train,사기,책임,상해
6867,피해가 아직 회복되지 못하였고,train,사기,회복,상해
6867,피고인이 피해 회복을 위하여 별다른 노력을 하지 않고 있다.,train,사기,회복,상해
6869,○ 불리한 정상: 피해회복이 이루어지지 않은 점,train,사기,회복,상해
6873,피고인이 아직 피해자에게 피해를 회복하지 못하고 있는 점,train,사기,회복,상해
6879,피해자에 대한 피해회복이 이루어지지 않은 점,train,사기,회복,상해
6884,576만 원을 각 지급한 것으로 보이기는 하나,train,사기,지급,상해
6884,피해자들에게 원금 변제 명목으로 지급한 돈을 추가로 편취하기도 하였고,train,사기,지급,상해
6884,위와 같이 피해자들에게 지급된 돈을 고려하더라도 현재까지 피해회복이 이루어지지 않은 금액이 총 2억 원을 넘는 점,train,사기,지급,상해
6885,피고인은 아직까지 피해자가 이 사건으로 입은 피해를 회복하지 못하였고,train,사기,회복,상해
6891,피해회복의 정도,train,사기,회복,상해
6893,범행이 종료된 후에는 범인의 검거나 피해회복이 어려워 그 사회적 폐해가 매우 크다.,train,사기,회복,상해
6894,피고인이 피해자에게 1억 300만 원을 지급하여 피해를 회복시킨 점,train,사기,지급,상해
6895,향후 피해 회복도 쉽지 않아 보이는 점 등 정상을 비롯한 형법 제51조의 양형조건을 종합하여 볼 때,train,사기,회복,상해
6897,피고인은 이자 지급 등의 명목으로 피해자에게 일부 금액을 변제한 것으로 보인다(피해자는 수사기관에서 ‘대여한 돈에 대한 선이자로 1,train,사기,지급,상해
6899,피해회복을 위해 노력해 온 것으로 보이는 점,train,사기,회복,상해
6904,피해액이 전혀 회복되지 않은 점은 피고인에게 불리한 정상이다.,train,사기,회복,상해
6905,피해자 H의 피해 및 피해자 B의 대부분의 피해가 회복되지 않았다.,train,사기,회복,상해
6906,피해자도 단기간에 고수익을 얻으려는 허황된 욕심으로 피고인이 말하는 실체가 불분명한 E에 대해서 제대로 알아보지도 않고 피고인의 기망행위에 속아 넘어간 것으로 범행의 발생 내지 피해의 확대에 상당한 책임이 있다.,train,사기,책임,상해
6906,피해자의 피해가 전혀 회복되지 않았고,train,사기,회복,상해
6906,피고인이 피해 회복을 위하여 노력한 사정도 찾을 수 없다.,train,사기,회복,상해
6907,피해회복의 정도 등 이 사건 공판과정에 드러난 제반 양형조건을 모두 종합하여 보면,train,사기,회복,상해
6911,피해자에 대한 피해가 회복되지 않은 점 등은 피고인에게 불리한 정상으로,train,사기,회복,상해
6920,000만 원 가까이 되고 10년이 흐른 지금도 피해가 회복되지 않은 점,train,사기,회복,상해
6923,000만 원을 차용(편취)한 직후 차용금에 대한 이자로 2016. 6.까지 피해자에게 400만 원을 지급한 것으로 보이는 점(연 60% 상당의 고율) 등에 비추어 볼 때,train,사기,지급,상해
6923,800만 원 정도는 의류매장 인수와 관련된 전대차보증금 내지 H에게 지급할 인테리어비용으로 사용한 것으로 보이는 점,train,사기,지급,상해
6923,피해자에 대한 피해회복조치를 위하여 피고인을 법정구속하지는 않는다.,train,사기,회복,상해
6925,피해의 상당 부분 회복되지 않은 점(돈을 편취한 때로부터 상당 기간 경과하였으나 현재까지 950만 원 변제),train,사기,회복,상해
6928,500만 원을 먼저 달라고 요구하여 위 금액을 편취하였고,train,사기,먼저,상해
6928,피해자가 피해회복을 위하여 민사소송을 제기하고 강제집행을 신청하기까지 하는 등 어려움을 겪었다.,train,사기,회복,상해
6929,피해자들의 피해 정도 상당하나 그 회복을 위하여 노력한 사실이 없고,train,사기,회복,상해
6931,피고인 스스로 아직 회복하지 못하였다고 인정하고 있는 피해금 합계액이 4억 7,train,사기,회복,상해
6932,피해가 회복되지 아니한 점과 피고인이 이 사건 범행을 인정하고 반성하는 태도를 보이고 있는 점과 피해액수 등 제반 양형조건 참작하여 주문과 같이 판결한다.,train,사기,회복,상해
6935,2019. 6.경 피해자에게 100만 원을 지급한 외에 피해를 전혀 회복하지 못하였고,train,사기,지급,상해
6936,아직 피해가 회복되지도 않은 상태다.,train,사기,회복,상해
6937,피해액이 거액임에도 피해 중 상당 부분이 회복되지 않은 점,train,사기,회복,상해
6937,피해 일부가 회복된 점,train,사기,회복,상해
6938,피해가 전혀 회복되지 않은 점 등,train,사기,회복,상해
6939,피해회복 또한 용이하지 않은 구조적 특성을 가지고 있어 이를 엄하게 처벌할 필요성이 크다.,train,사기,회복,상해
6939,현재까지 피해회복이 이루어지지 않았다.,train,사기,회복,상해
6940,피고인이 일부 피해를 회복하는 등 피해 회복을 위해 노력하고 있고,train,사기,회복,상해
6941,총 편취금액이 4억 원을 초과하고 피해가 완전히 회복되지는 않았으나,train,사기,회복,상해
6944,[특별감경인자] 피해자에게도 범행의 발생 또는 피해의 확대에 상당한 책임이 있는 경우,train,사기,책임,상해
6944,현재까지 일부 경매배당금액을 제외하고는 대부분 피해 회복이 이루어지지 않았다.,train,사기,회복,상해
6944,차용금에 대한 이자를 지급하기로 한 것이라며 편취사실을 부인하고 있다.,train,사기,지급,상해
6945,그 밖의 피해자들에 대하여는 피해회복을 위한 어떠한 노력도 기울이지 아니한 점 등을 감안하면 피고인에 대한 실형의 선고는 불가피해 보인다.,train,사기,회복,상해
6945,편취금액 중에는 피고인이 정상적으로 지급받을 수 있었을 금액도 상당 부분 포함되어 있는 점,train,사기,지급,상해
6946,현재까지 피해 대부분이 미회복된 상태인 점 등,train,사기,회복,상해
6946,피해회복을 위하여 나름 노력 중인 것으로 보이는 점,train,사기,회복,상해
6947,피해회복이 이루어지지 않은 점은 불리한 정상이지만,train,사기,회복,상해
6949,피해자들의 피해가 상당 부분 회복되지 아니한 데다가 개인파산채권자의 지위에서 장래 피고인측으로부터 제대로 변제받을 가능성이 불투명해 보이는 점 등 피고인에게 불리한 정상이 있고,train,사기,회복,상해
6950,피해자에게 원리금으로 일부 금액이 지급된 점,train,사기,지급,상해
6953,피해자들의 피해가 전혀 회복되지 않았다.,train,사기,회복,상해
6959,피고인은 피해자에게 이전에 빌린 돈이 있으나 그보다 많은 돈을 지급하였다는 이유로 피해자에게 거짓말을 하여 금원을 편취하였다.,train,사기,지급,상해
6960,여전히 피해 회복이 제대로 이루어지지 않은 점과 범행 당시 편취금 중 2,train,사기,회복,상해
6963,100여만 원을 제외한 나머지는 피해자에게 반환하여 일부 피해가 회복된 점,train,사기,회복,상해
6964,피고인은 피해 회복의 노력이 없고,train,사기,회복,상해
6966,피해자에 대한 피해가 회복된 점,train,사기,회복,상해
6972,피해회복이 전혀 이루어지지 않은 점은 피고인에게 불리한 정상이다.,train,사기,회복,상해
6973,일반긍정사유 : 일부 피해 회복,train,사기,회복,상해
6973,재판 무렵 진행되는 개인회생절차를 통해 낸 약 130만 원과 그와 별도의 300만 원 송금 등 일부 피해 회복,train,사기,회복,상해
6974,600만 원을 지급하였고,train,사기,지급,상해
6974,나머지 금원도 지급할 것을 다짐하고 있는 점,train,사기,지급,상해
6977,그 중 상당 부분의 피해가 회복되지 않았다.,train,사기,회복,상해
6977,피해회복을 위한 별다른 노력을 보이지 않고 있다.,train,사기,회복,상해
6980,대여 액수가 적지 않고 피해회복이 전혀 되지 않은 점,train,사기,회복,상해
6982,000만 원을 지급하여 상당 부분 피해회복이 이루어졌다.,train,사기,지급,상해
6988,현재까지 피해가 모두 회복되지 못한 점 등은 불리한 정상이나,train,사기,회복,상해
6988,피해금액 일부를 공탁하는 등 피해 회복을 위한 성의를 보인 점 기타 피고인의 연령,train,사기,회복,상해
6989,피해가 대부분 회복되었고,train,사기,회복,상해
6990,400만 원을 지급하여 피해자의 피해회복이 이루어진 것으로 보이는 점,train,사기,지급,상해
6993,피해 회복되지 않았고,train,사기,회복,상해
6994,피해자는 판시 제1항 기재 공매가 정상적인 과정의 것이 아닐 뿐만 아니라 자신의 투자금이 뇌물로 쓰인다는 말을 듣고도 피고인에게 투자금으로 1억 원을 지급하였으므로,train,사기,지급,상해
6994,범행의 발생에 피해자의 책임이 없다고 할 수 없다.,train,사기,책임,상해
6995,피해회복을 위해 노력한 정황이 보이는 점,train,사기,회복,상해
